Mx,My,Mz,Mm,APFx,APFy,APFz,APFm,varAPF,RMSx,RMSy,RMSz,RMSm,SDx,SDy,SDz,SDm,MMx,MMy,MMz,MMm,Cxy,Cxz,Cyz,Class
-2.0687406423199994,-5.25695790696,3.91592577088,14.300407478263004,19.0,24.0,20.0,26.0,4.666666666666667,7.470928768243018,11.514523968231382,10.059070002747553,17.01716569218598,7.178794384503193,10.244445118181156,9.265549885308134,9.224005320409967,57.04585457,52.917934419999995,36.19158936,55.1574125251263,-0.30196667183309783,0.2609725801178774,-0.18383556317603922,0.0
-0.7463885497599999,0.4180773589599999,2.6373406765599996,6.5629299685479126,31.0,30.0,28.0,32.0,1.5555555555555554,6.16288925187352,4.574786961930069,5.421811664856461,9.397123038838915,6.117524668004644,4.5556434308416165,4.737137942358829,6.725613104766939,54.63327599,40.993169789999996,33.31248474,56.91630312690859,-0.3290321905725902,-0.20927533691000968,0.544933821386098,0.0
-3.7577773932800005,2.93450759272,1.6726642246400003,9.914747389986438,36.0,31.0,30.0,28.0,6.888888888888888,10.618801314824694,8.36541852117628,10.000537235462525,16.815169145626644,9.931669065483222,7.833829984286602,9.859662235060686,13.581152292379002,55.47541523,57.526632310000004,57.65564919,61.31060230921342,-0.7622322214982354,0.06472235244063468,0.039486677606081336,0.0
-8.14479852672,0.6008127707199996,5.06574695024,26.35963434936876,24.0,27.0,17.0,22.0,17.555555555555554,16.334809381991644,22.442943000099138,21.944595837065883,35.38469972324013,14.159387504590088,22.43489947649061,21.35189673748689,23.60607234318003,78.56937217,124.84463882,132.16995239,119.09085579480211,-0.7413702034728318,-0.20360536033555462,0.23104907512087294,0.0
-2.9231144635199997,-6.2387304947999995,6.785989364,24.851273062400463,17.0,21.0,15.0,22.0,6.222222222222222,13.05168428902083,23.386783641767842,21.0360848651187,34.055909594952965,12.720136186905917,22.53929659328597,19.911484495239293,23.285600819339365,78.56937217,124.84463882,132.16995239,118.28832498996762,-0.7521233945991591,-0.2741596118764803,0.17730189798297225,0.0
-1.05325239928,-2.69018259504,5.907554470239999,12.779255114748745,25.0,25.0,24.0,27.0,0.22222222222222224,6.2247842883558615,11.673364318445193,9.450530346241276,16.25816403450705,6.135030466099815,11.359152790437022,7.376538755159813,10.050797803413753,39.0894823,58.90400505,32.56281567,46.754622155077364,-0.581695042565033,0.11728330270988632,-0.5421754597827462,0.0
-1.3294399259999998,1.9274950867999998,4.439756290960001,7.1387651743946625,33.0,32.0,31.0,32.0,0.6666666666666666,4.989218470455847,5.000198305339281,5.663635017213645,9.053786260281619,4.808834622764116,4.613756146902401,3.51643650377619,5.568579480595941,28.967463010000003,28.18925381,22.23262692,30.266394367048772,-0.3035169196967158,-0.31734357432749777,0.2016155530980138,0.0
-8.511234901280002,4.9390548574399995,6.197106701839998,21.27899681993531,32.0,30.0,27.0,27.0,4.222222222222222,18.661393730929003,18.712745682863236,22.642498609923578,34.80082197696865,16.607422931809424,18.049171396679544,21.77793864961514,27.537274821772893,96.26520157,106.04523849,155.64858246,124.74754425089274,-0.7241485966282788,-0.18167321307886644,0.15713073066257177,0.0
-8.96082353856,0.1142661805599998,6.748627061279999,28.407038831166147,22.0,21.0,14.0,23.0,12.666666666666666,19.396340055317225,20.672040799894955,24.192411848327904,37.26692997032544,17.202373355217368,20.67172499024941,23.232064562300007,24.121861749412293,96.26520157,106.04523849,155.64858246,121.75700682694891,-0.7656577287930819,-0.09343066520290459,0.1581660149769395,0.0
-1.99373543056,-3.22657016608,3.9719803277600003,15.358873167790144,22.0,24.0,18.0,26.0,6.222222222222222,10.05836538143749,10.136062480396532,10.914353714090693,17.973135334417528,9.858789640692708,9.60879844568845,10.165947534399969,9.33480630570467,81.64695931,48.67573738,46.31997681,62.178650367489475,-0.45304274333465094,0.20982622891774602,0.13691983394460705,0.0
-1.6392596591200002,1.55127372168,3.345847837360001,8.089367720972565,31.0,32.0,29.0,33.0,1.5555555555555554,8.376009635543031,5.011098783535118,6.805732046363839,11.899018325893968,8.214034647156748,4.764940803281005,5.926490608795154,8.726326088042306,72.74883652,35.96268654,42.4565897,65.39893034483904,-0.5041913668117403,-0.07235539956050249,0.3753383436448976,0.0
-4.13893555112,1.7023356648,2.65288077728,11.748475665131398,33.0,33.0,25.0,28.0,14.222222222222223,11.373417887639361,11.095725230315017,9.641935143960795,18.585926561618347,10.593575739595671,10.964359154597188,9.269797025926971,14.401735509989265,51.470420360000006,89.22197723,53.14274025,53.8468761121147,-0.44732048085323084,0.25520916009265,-0.1568696172950938,0.0
-8.476906832000001,-0.04679438039999974,6.72236120392,29.831123256798744,23.0,25.0,18.0,22.0,8.666666666666666,19.59814797058299,22.79137188794324,25.510705759023914,39.42499390912942,17.670015688687364,22.79132384966903,24.60906272427959,25.77662177191908,108.00311279,120.32600403000001,165.09523773,125.61735300719279,-0.5563259497958798,0.05008851890300424,0.2192435967141177,0.0
-6.40005413248,-6.354230574799999,5.8605509310400015,28.87414037536056,15.0,17.0,18.0,24.0,1.5555555555555554,17.159725755801738,22.40375891115372,25.211199981188273,37.841633234506304,15.921541857359523,21.483765199596096,24.520573958946258,24.45962435195736,108.00311279,120.76156616,165.09523773,122.97700858599143,-0.6001456354153579,-0.002213254715072078,0.2741328485758209,0.0
-2.6364998703200007,-4.7663216530399986,3.4543478500799996,13.347183886976056,22.0,21.0,20.0,22.0,0.6666666666666666,7.410210291956425,10.657419805768749,10.117081285157798,16.45743440569942,6.92532201452175,9.53219674661377,9.509091158524978,9.628075067486026,40.578155519999996,53.06336116,45.014416690000004,52.591891727613785,-0.32242171165623806,0.3903868697394603,-0.13081994072368,0.0
0.4249547612000001,0.24614380280000003,3.8531838380799996,5.2712231229684585,35.0,32.0,27.0,28.0,10.888888888888891,3.936185160484471,2.3049316208075235,5.403294888025288,7.071199264705865,3.9131786399999164,2.2917510783114174,3.787950627571496,4.713392178575787,34.9198389,18.1902399,26.02136231,27.466228067730235,-0.26961802949963637,0.18664045019884554,0.24182591298049175,0.0
-9.287535294,3.2622358711999997,4.56497881736,25.114977485067552,36.0,28.0,25.0,28.0,21.555555555555554,17.627112663929356,23.956571057025073,24.780115950246866,38.71287310682106,14.981882025618914,23.733417662253093,24.356007778466765,29.460557532222282,76.02177572,138.00828934,160.19011688,124.39663163982652,-0.527757317905097,-0.04845713042629487,0.12957312991791667,0.0
-8.88027558728,-0.8058056403199998,5.518268591360001,32.85386249736633,24.0,22.0,18.0,24.0,6.222222222222222,19.142707183843086,25.294737898980877,26.161730508231337,41.11816079167232,16.958300145365886,25.28189950632998,25.573127593998585,24.725025093899603,98.48611069,138.00828934,160.19011688,119.55204094680946,-0.5603171962902204,0.055444547165704974,0.13171741754237593,0.0
-2.14697899072,-3.1220073268800004,3.0181935306400005,16.112109365986722,26.0,24.0,17.0,22.0,14.888888888888891,10.379355053128975,10.485662142803708,11.22498814335454,18.538621327121145,10.15487530855603,10.01010393671986,10.811607957656106,9.16953720145536,70.66322708999999,55.560838700000005,66.5534687,51.693791029538076,-0.20618647126254971,0.3592471630431612,0.32126976224960013,0.0
-1.7840043069599998,1.18046650904,2.7118316414400008,8.641024106159515,35.0,27.0,25.0,25.0,18.666666666666668,6.303257308444057,6.298825674527236,7.272147441360594,11.50175577828987,6.045525728106827,6.187220999699172,6.747599392181804,7.59098731260924,43.527849190000005,35.27120018,52.85342789,54.657195417701935,-0.19555350837494914,-0.0900725503274768,0.5892089891408593,0.0
-4.0316774216799995,2.0592338303199997,2.4213873452000003,13.92823715591417,33.0,25.0,25.0,26.0,14.222222222222223,11.59155502016746,14.73923464324173,10.922895726088989,21.700664429853745,10.86782981800346,14.594676902919183,10.651128314292265,16.64100497042566,52.07699394,104.43307876,55.80194854,61.90088056021885,-0.45680983729957836,0.24311040127897618,-0.09291735121807747,0.0
-8.708769538720002,1.0142723636800004,5.635491162720001,30.277992425267815,19.0,22.0,18.0,21.0,2.8888888888888893,18.273675727882157,25.504008769752822,25.385517507469732,40.358471069373664,16.06501035571568,25.483832421751323,24.752085537929062,26.68425306717232,91.77739333999999,141.54321289,162.94203949,123.37144805860825,-0.6091484116945602,-0.13858946175688258,0.15586115447164006,0.0
-4.23067387,-4.302789418560001,5.356417134320001,24.821141253384933,13.0,17.0,18.0,19.0,4.666666666666667,14.740015920839252,23.142384161090927,23.531983944690666,36.14681566029413,14.119825351338235,22.73886426097487,22.914254599622968,26.277428132501832,91.77739333999999,141.54321289,162.94203949,120.44140450778535,-0.6555222448744116,-0.2776068376389342,0.22162050677487097,0.0
-0.8459516638399996,-1.6120688299999995,4.3717136004,11.657306968281258,22.0,21.0,25.0,25.0,2.8888888888888893,8.390792030214747,9.368779623331507,8.453099543525871,15.153689795479654,8.348039091712595,9.229044680674924,7.234847067411649,9.682019864929295,73.1576271,48.48399544,54.89389611,65.5268144086174,-0.43201764952092453,-0.1099485544379474,0.1044295264476398,0.0
-0.6441820106399997,1.6649077702400004,5.85555111696,8.177027619946278,33.0,33.0,32.0,31.0,0.22222222222222224,7.987072415637045,5.090597932550033,9.041831113754101,13.094358440685998,7.961052399639009,4.810641269880466,6.889646653226873,10.227337985800624,73.1576271,35.09099197,54.89389611,67.21721833764035,-0.35404250655016645,-0.4643760563077827,0.4936887082881785,0.0
-7.434558056079999,2.7950426594399995,7.63603950896,26.163055517867992,28.0,31.0,23.0,25.0,10.888888888888891,19.731093062302076,22.872419020315462,24.211589618829382,38.71259042152463,18.276853666427407,22.700997519333797,22.97589981890173,28.533474781625834,107.62592316,134.99800491,163.21279907,126.02069394189101,-0.5926232152408163,-0.10428537994294333,0.05243646897791881,0.0
-8.749924181039999,-1.1268281051200002,5.746023502,31.833587463546763,22.0,23.0,18.0,22.0,4.666666666666667,20.002163968348572,24.539528135927277,24.651129626971723,40.124222066433035,17.986811564108667,24.513643131029674,23.972096399777524,24.424903390538706,107.62592316,134.99800491,163.21279907,121.45115871040841,-0.6279858335418347,-0.06259820500826922,0.11285371803829201,0.0
-3.6882645663199995,-5.511556032639999,1.8707953040799998,16.410536557492975,26.0,24.0,23.0,23.0,1.5555555555555554,8.82069047216734,12.384980340035714,10.82795786118494,18.66646698956317,8.012570429931461,11.091009337393096,10.66512055130316,8.895576415704504,69.32933617,46.65055466,56.450248720000005,66.11229451125448,-0.30260965978163407,0.1790535316122177,0.5170536722565537,0.0
-1.46577798064,-1.33573316912,3.46158499976,10.377353829390522,35.0,29.0,25.0,24.0,16.88888888888889,7.70098403064198,8.484614889778836,8.877090085556324,14.494708457059149,7.560201713689504,8.378812966570466,8.174359771659121,10.11963935892855,69.32933617,46.59370423,56.450248720000005,67.98510089321945,-0.09110940634926594,0.07622955372527215,0.6588355214002553,0.0
-5.769247539759999,1.6713148956,6.54921177736,16.834423750864847,34.0,31.0,20.0,21.0,36.22222222222222,13.781927917304138,12.263739709396592,17.410215857105932,25.36644367996075,12.516282193316846,12.149321716852196,16.131442628801423,18.975211249020088,47.9871502,77.99698638999999,106.77503586,87.26133406391394,-0.5099279353132122,-0.015126310273727184,-0.018985236200405382,0.0
-9.336176958,-0.8787857047199998,6.177151545279998,31.011603144177528,21.0,22.0,16.0,16.0,6.888888888888889,20.897611941178745,22.43400206444259,25.62702194880839,39.95921530055636,18.696148925728163,22.416783540744515,24.871410349060465,25.199590430486293,100.68672371,114.47657013,167.92679596,124.39536420013081,-0.6786059890483765,0.012986539306998798,0.08682051337710787,0.0
-4.8383180588000005,-5.1409245492,2.6450004727999987,22.968038404251644,20.0,22.0,23.0,25.0,1.5555555555555554,16.792029547684447,20.522184169706723,20.51269006137808,33.52465887939543,16.079892247530672,19.867836768878334,20.341446016767016,24.420728179983673,100.68672371,115.44007873000001,155.51491546,122.01145424676449,-0.6516363576084415,-0.07774106819466758,0.1550168028045156,0.0
-1.7157333154399999,-3.31572930456,2.0354283657600005,7.709415467967374,28.0,30.0,32.0,33.0,2.6666666666666665,4.720835480957335,7.765017041382661,5.516749554282856,10.630912610679712,4.398016237868494,7.021497620297627,5.127529328296393,7.319919130576124,26.539484979999997,49.16692924,26.53637219,41.046325158269106,0.3902530355357041,-0.21740513265744996,-0.14607658714926117,0.0
-10.51257535128,4.53999326112,5.72355375304,22.353234356409278,33.0,32.0,27.0,30.0,6.888888888888889,20.56545135514442,17.1732797282252,25.716404839750282,37.1374851591571,17.675507034438127,16.562306536616678,25.071386286322376,29.65679884535851,78.56707859000001,95.97173119,169.80400849,126.37884550779951,-0.6863709560376205,-0.1751602289154746,0.2165827822396528,0.0
-12.04179238704,1.0941761808000001,6.164460555119999,28.912064225786562,27.0,25.0,18.0,23.0,14.888888888888891,21.60908760340289,18.23252534552071,27.12670382007523,39.18208401385358,17.942906764484015,18.19966370459699,26.41699237624249,26.444815179400912,105.17853737,95.97173119,169.80400849,125.25840023333927,-0.7230616815363541,-0.10608191693936739,0.2230125561124523,0.0
-3.2132550948799996,-2.36426937256,4.0870747648000005,14.21529320028091,26.0,22.0,22.0,22.0,3.555555555555556,10.234968568783062,10.766288957199846,10.478374373384087,18.17866576574566,9.71748801384416,10.503485528332872,9.648427300639593,11.330901475731768,80.88784981,79.2084961,45.48745537,75.76267732350884,-0.5568721931286386,0.14768681764763356,0.23726524808260954,0.0
-1.3214555091200002,1.1870087350399998,3.3049200988,7.1883462710091806,34.0,29.0,34.0,30.0,5.5555555555555545,7.79255274305526,8.689855506181344,5.3608531668204025,12.844306662790977,7.679689680626063,8.6084028124414,4.220929970605544,10.644430070975384,61.17054176,72.01302242000001,24.34506751,76.20197524647712,-0.7174655316091582,-0.27187898576150593,0.3166889072936955,0.0
-4.78593703808,1.7396228314399995,2.6727274590400008,10.734719496703395,34.0,36.0,31.0,29.0,4.222222222222222,12.201864491227655,8.223887154078472,9.754004840851648,17.653850215198286,11.224094784427665,8.037787775709782,9.38067899275159,14.015142694519833,49.35421562,60.597331999999994,52.15920449,51.5368014925033,-0.5338779254128417,0.27381579990800187,-0.06820031463298624,0.0
-10.34709749576,1.1777740367200003,5.34370409016,27.74076761341188,24.0,28.0,19.0,23.0,13.555555555555557,21.167940756770932,20.5754336944913,26.475801876011353,39.65347743359186,18.466707592188733,20.541697106978194,25.930925775502384,28.334574018238868,97.35207176,109.79756927,171.92518616,126.36793981998763,-0.7048031797679645,-0.1505991163687815,0.026786974459149425,0.0
-6.755096955439999,0.47110956824000016,6.702527402880001,23.756947643548987,25.0,22.0,17.0,24.0,10.888888888888891,17.75374399294074,19.34777027561227,25.63945012260976,36.70031393591258,16.41840707527636,19.342033771363827,24.74787928294941,27.973567553249485,97.35207176,109.79756927,171.92518616,126.03962344581859,-0.6910885403013328,-0.23993971375401318,0.04966064984481487,0.0
-2.587770350160001,1.7527381584000001,4.8608230057599995,10.019353897917012,29.0,27.0,25.0,27.0,2.6666666666666665,10.765718744540854,6.17838677595305,8.218998298327572,14.887078164224885,10.45007869355016,5.924556700830883,6.6275434917159055,11.010796689433354,114.06903458000001,52.16504479,36.69881153,80.31653943313638,-0.570473856049053,0.26152879421793196,0.15728011020480714,0.0
-0.5554849393599997,0.6958793686400001,1.9608921318400003,4.955372259214574,35.0,29.0,33.0,36.0,6.222222222222222,10.045457820555427,5.341861643768873,4.109949879244414,12.097040822268411,10.030087701845,5.296341919237302,3.6120063755742655,11.035519128171314,114.06903458000001,52.16504479,36.69881153,81.45685917352192,-0.7475321271277846,0.20836294055209972,0.20110933464801578,0.0
-3.201923995759999,2.4961129112,2.9450087425599993,7.584194755150617,36.0,31.0,33.0,36.0,4.222222222222222,9.932139495224574,8.826485256595056,8.6655537528025,15.863355848627968,9.401865648794187,8.466183456518676,8.14976965005482,13.932912426917248,58.28815556,47.525828360000006,46.68348121,58.38433925597205,-0.7429635224738927,-0.2512173635990977,0.13113869965734404,0.0
-9.023136690240001,2.4551446180799994,6.03777751472,26.78309536497236,27.0,27.0,23.0,27.0,3.555555555555556,21.37061298082208,21.60843477120029,25.37501895527264,39.59190749910574,19.37230248177346,21.468505261557702,24.646233579660553,29.157931032371643,104.58628845000001,118.46371078,171.60126495999998,126.67859987444992,-0.6933185107503534,-0.039346526255650514,-0.020940775391086273,0.0
-6.669021085359999,-2.4880178976800003,4.691557147840002,26.209489590594785,20.0,23.0,15.0,24.0,10.888888888888891,19.772409039185355,20.701378413923777,24.76650334951345,37.85333427336079,18.613766866915533,20.551321981256912,24.31807927633292,27.311857699748163,104.58628845000001,118.46371078,171.60126495999998,121.21315116546559,-0.7264582138697778,-0.0071211033870768985,-0.06839512386829268,0.0
-2.0562076644000005,-1.0522169093600005,3.7625539072,11.513406936015878,23.0,25.0,27.0,24.0,2.6666666666666665,7.5883695215568965,7.842924006254927,8.063387243909627,13.568825402695255,7.304475479906571,7.772020106995783,7.131718021673216,7.180145091467822,50.54652501,35.950363159999995,41.31679917,39.25986589306528,-0.3854268566760778,0.35175007475783954,-0.31268174267490756,0.0
-0.9889272615999999,1.33690029176,2.5905595148800002,5.777369712212446,35.0,27.0,35.0,26.0,14.222222222222223,5.968595166053288,4.9087941010669445,4.83879630934408,9.117803326801152,5.886098124182009,4.723235875600716,4.086924408792825,7.05381717332087,50.54652501,32.91640949,39.78277397,41.148419957651654,-0.22043642329322052,0.2869456915067348,0.3333010300491401,0.0
-8.808001262240001,3.707647262480001,7.12663728232,19.362897507187196,37.0,27.0,24.0,23.0,30.888888888888886,18.059592015549974,19.941088729940113,20.894784800292424,34.06446704931683,15.766038739407403,19.593375704874575,19.64187040219892,28.026168405262897,75.58881855,117.18762207,99.46829604999999,126.40821935949499,-0.6633102183525549,-0.5286258947242647,0.11083831069431974,0.0
-10.114380191279999,1.1632104811200001,4.67587607112,29.356095024888127,26.0,21.0,19.0,19.0,8.666666666666666,20.48277238038966,22.743504722724808,25.13146707718587,39.603050500070545,17.811324423890998,22.713739200079278,24.69264709218526,26.582349290476092,102.1161499,117.18762207,158.80176544,124.80703327261196,-0.560782919744614,-0.2092902490049777,0.054538583801008,0.0
-2.5532469706399996,-3.5695107810399995,-1.0168056316799998,15.841813250777141,23.0,18.0,22.0,23.0,4.666666666666667,10.852918971264351,13.486408762898646,14.65376744202391,22.68043147212458,10.548306978076976,13.005453244851896,14.618447474075479,16.23080172663202,84.26988983,102.17701912000001,106.80916786,106.87877344041596,-0.11477516829352127,0.6156990029571991,-0.23830027491417913,0.0
-1.2521366115199999,-1.4538765012800001,3.5079401804,9.904989437330997,26.0,23.0,26.0,25.0,2.0,10.566652160830591,6.621624512258665,7.068837675641782,14.334172984651163,10.49220147509935,6.460042902363005,6.137004299762868,10.361452571925652,98.63657379,42.01657868,58.87703132,67.57843140019936,0.36008120474441213,0.5925187773095694,0.5608819700000869,0.0
0.52472832144,-0.11629539647999998,2.922771725199999,6.15478161025927,32.0,32.0,32.0,26.0,0.0,9.765909095409906,4.82190407320035,5.91455610893265,12.39377720134861,9.751801918029749,4.820501454403234,5.1419237069489805,10.757526511549154,98.63657379,42.01657868,58.87703132,69.5705489525649,0.2967454868506583,0.5464950801636655,0.6126825032414596,0.0
-9.669375434800001,3.7198677084,5.317226249839999,22.552075651245513,29.0,33.0,25.0,24.0,10.666666666666666,19.2590448334874,19.688529864796255,23.375850390903317,36.12449857967784,16.65574935567788,19.333928531702416,22.763072870460768,28.220263667330357,88.16654968,105.3629837,154.11119079000002,126.0212207093891,-0.6514193167387365,-0.07990275744494363,-0.09555111424602464,0.0
-8.8062521116,-0.61323015496,4.033954443280001,28.235951109936458,20.0,25.0,19.0,22.0,6.888888888888889,19.909245150099856,20.904986109156958,23.707050085084088,37.35533041491541,17.855754428018862,20.895989878469333,23.36132349175078,24.457141601683208,89.05068588,105.3629837,154.11119079000002,118.86576828343527,-0.697668397180564,-0.09400232914471779,-0.03273370601454266,0.0
0.4112862623199999,-5.52095047864,2.4209526664,12.125119443460653,25.0,27.0,21.0,30.0,6.222222222222222,8.025283399814077,8.536497309229356,7.070097905648725,13.684416112983042,8.01473750398341,6.510828835323872,6.642685645317654,6.343872857733068,62.0148468,32.96071148,36.18106746,39.81597626646971,-0.21791708674332097,0.34073287250459566,0.14208099087453782,0.0
-2.68244836256,0.84934697688,4.23924141968,10.100569785531565,29.0,28.0,21.0,31.0,12.666666666666666,7.717905979135238,6.1204245762264025,7.1975491151481545,12.19960585269121,7.236749511000822,6.061205053959234,5.816661022497315,6.841701028883419,62.0148468,37.57116508,38.79155349,40.74068495586176,-0.2358764129496289,0.7511055708039147,-0.34888364841394304,0.0
-1.9914089967199997,3.20466207376,2.9819073082399994,8.10232283358156,28.0,28.0,23.0,25.0,5.555555555555556,5.786008500548446,5.063928637734891,6.002893266559299,9.754793446618613,5.43251181095831,3.920907323704019,5.209890245942601,5.432159781027828,35.03096771,22.09625434,32.78126526,24.122102174224267,-0.15900009264527518,0.6559777878657167,-0.06562513570147477,0.0
-0.49003810488000005,1.0590918856799996,1.59935471496,3.797940487476977,32.0,30.0,29.0,31.0,1.5555555555555554,3.394169349347008,3.211655444278866,3.9193616515454193,6.098894327697242,3.358608078923815,3.03200512375109,3.578192316147925,4.77201844862326,29.2407589,13.191657059999999,24.209299090000002,22.819363155255143,-0.042301936532408116,0.21020678762000228,0.3955994996567956,0.0
-9.9543275072,3.5733697972000007,6.617497353359999,24.971809245041662,28.0,27.0,20.0,26.0,12.666666666666666,21.56664848035039,22.111787707476886,27.382165932476692,41.27753012777306,19.1319546976884,21.821140756454156,26.57050507483741,32.86705396713348,97.7704792,127.79011154,172.11910247,127.2769432704494,-0.773897242106176,-0.03866478430969737,-0.11268328557359325,0.0
-9.780247946800001,0.44671434512000047,8.172259025599999,32.83069274100999,23.0,22.0,12.0,22.0,24.666666666666668,22.20294530935699,23.181240933524172,28.964305395882015,43.235074866297104,19.932825452238628,23.176936327132644,27.7875002381362,28.13214021079286,97.7704792,127.79011154,172.11910247,124.88862304462532,-0.7709891509262442,0.00977930296490283,-0.08031468216978026,0.0
-3.7969166859200003,-0.8966340208799998,2.07002531448,15.652646231885923,24.0,23.0,16.0,25.0,12.666666666666666,11.642169198492985,9.594438369180455,10.984305430895342,18.661412515282382,11.005613446170145,9.552449688566945,10.78749095001284,10.160855426831212,98.77960396,60.71883011,62.67103959000001,81.53949671589459,-0.5127690631388455,0.290378179104468,0.004212793656585108,0.0
-3.5297086679200005,2.5506830697600007,1.8339845088800002,9.388986353227649,29.0,28.0,26.0,25.0,1.5555555555555554,10.717503943292598,6.850748084306387,6.564175138834721,14.313840691527064,10.119587318369403,6.358204557284025,6.3027689212348585,10.80430333715788,92.65302658,51.92451096,55.59794808,83.12111945971033,-0.6809841160561668,0.4049048829355141,-0.07053671969055615,0.0
-1.57179301864,1.28623517648,4.33625157768,7.418620559841934,35.0,35.0,32.0,29.0,2.0,7.717442513717558,7.143818533593846,8.26052317557908,13.372707479330174,7.555685651156335,7.027072100932536,7.030872306431598,11.126247090408505,56.47809601,56.573135380000004,43.5026865,47.20910538036421,-0.7136342703913492,-0.5192853694322042,0.3417194982246527,0.0
-11.203685326159999,2.02937014592,4.845282401280001,29.12185634220513,25.0,29.0,26.0,28.0,2.8888888888888893,23.285486790182095,21.90122425278478,27.377298579866757,42.08793171869684,20.413018644192043,21.80700072411648,26.945124159725466,30.386040866517213,106.41398620000001,124.13391494999999,169.40396118,126.46740555900651,-0.7278869208158693,-0.11208063549028342,-0.07014845580144242,0.0
-10.134459578640001,-1.7496469932800003,3.2529594784799998,30.42662580843935,20.0,18.0,19.0,24.0,0.6666666666666666,22.642493372278174,21.982754294347266,27.301367759487995,41.72875116772747,20.247845198009923,21.913014894453696,27.106879867852328,28.557120231762305,106.41398620000001,124.13391494999999,169.40396118,124.26922387922866,-0.7580524678442118,-0.06575521484705289,-0.10919832128794939,0.0
